epoch,loss,accuracy,tp_0,fp_0,fn_0,tn_0,tp_1,fp_1,fn_1,tn_1,val_loss,val_accuracy,val_tp_0,val_fp_0,val_fn_0,val_tn_0,val_tp_1,val_fp_1,val_fn_1,val_tn_1,timestamp,epoch_time_sec,max_mem_mb
15,0.12993455925109137,0.9553531118993872,22080,1177,405,11776,11776,405,1177,22080,0.12369301069814426,0.9595141700404858,2518,145,15,1259,1259,15,145,2518,2026-08-28 03:25:21,120.4,550.62
16,0.15534836452340803,0.9461343115124153,22122,1546,363,11407,11407,363,1546,22122,0.1661398203206684,0.9418016194331984,2420,117,113,1287,1287,113,117,2420,2026-08-28 03:27:21,120.1,550.62
17,0.1479558171031673,0.9469485649790391,22095,1490,390,11463,11463,390,1490,22095,0.1322230809190978,0.9542004048582996,2511,159,22,1245,1245,22,159,2511,2026-08-28 03:29:21,120.06,550.62
18,0.1376835557309444,0.9512133182844243,22098,1342,387,11611,11611,387,1342,22098,0.16092015575809143,0.9387651821862348,2378,87,155,1317,1317,155,87,2378,2026-08-28 03:31:22,120.2,550.62
19,0.13953799035885786,0.9494880683650436,22074,1379,411,11574,11574,411,1379,22074,0.14861404047983176,0.9493927125506073,2509,176,24,1228,1228,24,176,2509,2026-08-28 03:33:22,120.17,550.62
20,0.13562856625448114,0.9532650757820057,22112,1283,373,11670,11670,373,1283,22112,0.12218627388337401,0.9590080971659919,2506,135,27,1269,1269,27,135,2506,2026-08-28 03:35:22,119.99,550.62
21,0.13226975569980845,0.9544864559819413,22041,1169,444,11784,11784,444,1169,22041,0.11911506704503702,0.9605263157894737,2513,136,20,1268,1268,20,136,2513,2026-08-28 03:37:22,120.19,550.62
22,0.12213978725474992,0.9591381812318608,22085,1048,400,11905,11905,400,1048,22085,0.1123726789194804,0.9660931174089069,2482,83,51,1321,1321,51,83,2482,2026-08-28 03:39:22,120.4,550.62
23,0.12580230713256427,0.9572758787487907,22057,1086,428,11867,11867,428,1086,22057,0.12062518200559588,0.9595141700404858,2462,89,71,1315,1315,71,89,2462,2026-08-28 03:41:23,120.19,550.62
24,0.11991384624835717,0.9591139954853273,22066,1030,419,11923,11923,419,1030,22066,0.1367048063911196,0.951163967611336,2528,188,5,1216,1216,5,188,2528,2026-08-28 03:43:23,120.11,550.62
25,0.11574525793306908,0.9596178652047727,22060,1006,425,11947,11947,425,1006,22060,0.126987951064882,0.958248987854251,2448,80,85,1324,1324,85,80,2448,2026-08-28 03:45:23,120.41,550.62
26,0.10948946153898524,0.962951467268623,22106,934,379,12019,12019,379,934,22106,0.1196161580897928,0.9620445344129555,2516,133,17,1271,1271,17,133,2516,2026-08-28 03:47:23,119.96,550.62
27,0.10780283684020286,0.9645033860045147,22161,934,324,12019,12019,324,934,22161,0.11743117223761464,0.9625506072874493,2439,54,94,1350,1350,94,54,2439,2026-08-28 03:49:23,119.94,550.62
28,0.10744167161615603,0.9642776523702031,22136,917,349,12036,12036,349,917,22136,0.12678645702403205,0.9590080971659919,2502,131,31,1273,1273,31,131,2502,2026-08-28 03:51:23,120.18,550.62
29,0.12295158635005018,0.9571670428893905,22111,1144,374,11809,11809,374,1144,22111,0.10962445894879257,0.9622975708502024,2512,128,21,1276,1276,21,128,2512,2026-08-28 03:53:23,120.16,550.62
30,0.10887876184815941,0.9613914866172202,22080,963,405,11990,11990,405,963,22080,0.10354128590057253,0.9701417004048583,2511,96,22,1308,1308,22,96,2511,2026-08-28 03:55:23,120.05,550.62
31,0.12367141038351787,0.9580659464688811,22142,1143,343,11810,11810,343,1143,22142,0.10768007279679119,0.9655870445344129,2479,82,54,1322,1322,54,82,2479,2026-08-28 03:57:24,120.26,550.62
32,0.10790959970003865,0.963173169945179,22124,944,361,12009,12009,361,944,22124,0.09908595254271468,0.9703947368421053,2506,90,27,1314,1314,27,90,2506,2026-08-28 03:59:24,119.92,550.62
33,0.10070426617496758,0.9657892615285392,22111,838,374,12115,12115,374,838,22111,0.09686073227238799,0.9686234817813765,2490,81,43,1323,1323,43,81,2490,2026-08-28 04:01:24,120.34,550.62
34,0.11153828312236076,0.9612866817155756,22103,990,382,11963,11963,382,990,22103,0.11097598145527365,0.9633097165991903,2511,123,22,1281,1281,22,123,2511,2026-08-28 04:03:24,119.98,550.62
35,0.10850106124933305,0.9640237020316027,22123,913,362,12040,12040,362,913,22123,0.10233763849309943,0.9678643724696356,2514,108,19,1296,1296,19,108,2514,2026-08-28 04:05:24,119.97,550.62
36,0.10490019536192442,0.964813769751693,22120,882,365,12071,12071,365,882,22120,0.10837349980345622,0.9678643724696356,2521,115,12,1289,1289,12,115,2521,2026-08-28 04:07:24,120.32,550.62
37,0.10161593476642537,0.9655433731054499,22094,830,391,12123,12123,391,830,22094,0.11577960383418745,0.9605263157894737,2422,45,111,1359,1359,111,45,2422,2026-08-28 04:09:24,120.01,550.62
38,0.09557213704448622,0.9684255079006772,22113,747,372,12206,12206,372,747,22113,0.10083168370155278,0.9668522267206477,2518,116,15,1288,1288,15,116,2518,2026-08-28 04:11:24,119.99,550.62
39,0.09702614049824547,0.9664745243469849,22090,793,395,12160,12160,395,793,22090,0.09181618595850251,0.9698886639676113,2485,71,48,1333,1333,48,71,2485,2026-08-28 04:13:24,119.93,550.62
40,0.09702945504433204,0.9679740406320542,22130,780,355,12173,12173,355,780,22130,0.09836086590287958,0.9673582995951417,2490,86,43,1318,1318,43,86,2490,2026-08-28 04:15:24,120.06,550.62
41,0.09155029787610518,0.9688769751693003,22124,742,361,12211,12211,361,742,22124,0.09057848229401025,0.9719129554655871,2482,60,51,1344,1344,51,60,2482,2026-08-28 04:17:25,120.17,550.62
42,0.08933153940615944,0.9706264108352144,22163,719,322,12234,12234,322,719,22163,0.10517296900673276,0.9688765182186235,2467,57,66,1347,1347,66,57,2467,2026-08-28 04:19:25,119.97,550.62
43,0.09059858195437434,0.9703119961302806,22148,715,337,12238,12238,337,715,22148,0.0913926899482153,0.9693825910931174,2512,100,21,1304,1304,21,100,2512,2026-08-28 04:21:25,120.38,550.62
44,0.08668522919506112,0.9724484037407287,22179,670,306,12283,12283,306,670,22179,0.09817568926510178,0.9696356275303644,2470,57,63,1347,1347,63,57,2470,2026-08-28 04:23:25,120.01,550.62
45,0.0873180764390925,0.9723758465011286,22184,678,301,12275,12275,301,678,22184,0.090352525831226,0.9726720647773279,2503,78,30,1326,1326,30,78,2503,2026-08-28 04:25:26,120.37,550.62
46,0.08623974230045844,0.9725693324733957,22166,653,319,12300,12300,319,653,22166,0.095015210920155,0.9701417004048583,2522,107,11,1297,1297,11,107,2522,2026-08-28 04:27:26,120.11,550.62
47,0.08711719241184572,0.9722629796839729,22174,672,311,12281,12281,311,672,22174,0.09072051069469225,0.9701417004048583,2506,91,27,1313,1313,27,91,2506,2026-08-28 04:29:26,120.1,550.62
48,0.08688529416688552,0.972004998387617,22172,679,313,12274,12274,313,679,22172,0.09655995754593436,0.9696356275303644,2473,60,60,1344,1344,60,60,2473,2026-08-28 04:31:26,119.96,550.62
49,0.09016761207326608,0.9706828442437924,22146,700,339,12253,12253,339,700,22146,0.08966805959621874,0.972165991902834,2503,80,30,1324,1324,30,80,2503,2026-08-28 04:33:26,120.03,550.62
50,0.08456764793923255,0.9728273137697517,22165,643,320,12310,12310,320,643,22165,0.08649287584543168,0.972419028340081,2506,82,27,1322,1322,27,82,2506,2026-08-28 04:35:26,119.94,550.62
51,0.09122464720850378,0.9700056433408578,22180,758,305,12195,12195,305,758,22180,0.1041993436911623,0.9643218623481782,2512,120,21,1284,1284,21,120,2512,2026-08-28 04:37:26,119.93,550.62
52,0.12685942693001698,0.9558932602386327,22057,1135,428,11818,11818,428,1135,22057,0.1107653378761611,0.9648279352226721,2483,89,50,1315,1315,50,89,2483,2026-08-28 04:39:26,120.17,550.62
53,0.10769307667454683,0.9646646243147371,22139,906,346,12047,12047,346,906,22139,0.12691570212294243,0.9557186234817814,2440,82,93,1322,1322,93,82,2440,2026-08-28 04:41:27,120.19,550.62
54,0.10347801151671751,0.9642494356659143,22074,856,411,12097,12097,411,856,22074,0.11126203046402769,0.9597672064777328,2441,67,92,1337,1337,92,67,2441,2026-08-28 04:43:27,120.16,550.62
55,0.1053549626015934,0.9622742663656885,22046,898,439,12055,12055,439,898,22046,0.10956445787803246,0.9630566801619433,2520,133,13,1271,1271,13,133,2520,2026-08-28 04:45:27,120.11,550.62
56,0.10116772564237361,0.9661399548532731,22094,809,391,12144,12144,391,809,22094,0.10629335218505097,0.9648279352226721,2456,62,77,1342,1342,77,62,2456,2026-08-28 04:47:27,119.99,550.62
57,0.09596398571899274,0.9679982263785876,22108,757,377,12196,12196,377,757,22108,0.08842818889774473,0.9734311740890689,2503,75,30,1329,1329,30,75,2503,2026-08-28 04:49:27,120.15,550.62
58,0.09088683988027586,0.9701668816510802,22159,731,326,12222,12222,326,731,22159,0.09996473344291752,0.9688765182186235,2474,64,59,1340,1340,59,64,2474,2026-08-28 04:51:27,120.24,550.62
59,0.0893029796069963,0.9702555627217028,22170,739,315,12214,12214,315,739,22170,0.09053663271890533,0.9696356275303644,2515,102,18,1302,1302,18,102,2515,2026-08-28 04:53:27,120.09,550.62
60,0.08824598552642335,0.970372460496614,22145,710,340,12243,12243,340,710,22145,0.08717061621363195,0.97165991902834,2521,100,12,1304,1304,12,100,2521,2026-08-28 04:55:27,119.93,550.62
61,0.0865097295884968,0.9713600451467269,22177,707,308,12246,12246,308,707,22177,0.0924743134942642,0.9706477732793523,2522,105,11,1299,1299,11,105,2522,2026-08-28 04:57:27,119.97,550.62
62,0.08769287644984289,0.970372460496614,22166,731,319,12222,12222,319,731,22166,0.08899921553373442,0.9731781376518218,2510,83,23,1321,1321,23,83,2510,2026-08-28 04:59:27,120.19,550.62
63,0.08913451937388872,0.9704288939051918,22155,718,330,12235,12235,330,718,22155,0.09722623922617028,0.9683704453441295,2491,83,42,1321,1321,42,83,2491,2026-08-28 05:01:28,120.24,550.62
64,0.0926790443727322,0.9693284424379233,22157,759,328,12194,12194,328,759,22157,0.0910781617044836,0.97165991902834,2477,56,56,1348,1348,56,56,2477,2026-08-28 05:03:28,120.16,550.62
65,0.09003559110069155,0.9707392776523702,22135,687,350,12266,12266,350,687,22135,0.08469290524600488,0.9741902834008097,2499,68,34,1336,1336,34,68,2499,2026-08-28 05:05:28,119.98,550.62
66,0.09168254234239409,0.9700016123831022,22151,729,334,12224,12224,334,729,22151,0.09223818277691659,0.9719129554655871,2498,76,35,1328,1328,35,76,2498,2026-08-28 05:07:28,119.98,550.62
67,0.09851275350783928,0.9658860045146727,22108,832,377,12121,12121,377,832,22108,0.09621690135220332,0.9681174089068826,2497,90,36,1314,1314,36,90,2497,2026-08-28 05:09:28,120.09,550.62
68,0.09298599889847758,0.9691591422121896,22141,749,344,12204,12204,344,749,22141,0.09918485338109648,0.9701417004048583,2509,94,24,1310,1310,24,94,2509,2026-08-28 05:11:28,120.17,550.62
69,0.09972272486106386,0.9654063205417607,22077,818,408,12135,12135,408,818,22077,0.10363836112580764,0.9640688259109311,2489,98,44,1306,1306,44,98,2489,2026-08-28 05:13:28,120.01,550.62
70,0.1064717705620129,0.9614237342792649,22089,971,396,11982,11982,396,971,22089,0.14036146585682505,0.9438259109311741,2365,54,168,1350,1350,168,54,2365,2026-08-28 05:15:28,119.92,550.62
71,0.11821123100701576,0.9577031602708803,22055,1069,430,11884,11884,430,1069,22055,0.11855770829642712,0.9612854251012146,2503,123,30,1281,1281,30,123,2503,2026-08-28 05:17:29,120.15,550.62
72,0.12183681332183535,0.955558690744921,22069,1159,416,11794,11794,416,1159,22069,0.10802144970582715,0.9645748987854251,2513,120,20,1284,1284,20,120,2513,2026-08-28 05:19:29,119.98,550.62
73,0.10659612342599636,0.9630079006772009,22098,924,387,12029,12029,387,924,22098,0.10014835687723661,0.9676113360323887,2504,99,29,1305,1305,29,99,2504,2026-08-28 05:21:29,120.18,550.62
74,0.0982481717855226,0.9665873911641406,22104,803,381,12150,12150,381,803,22104,0.10053502594267852,0.9665991902834008,2505,104,28,1300,1300,28,104,2505,2026-08-28 05:23:29,119.89,550.62
75,0.09554359236906616,0.9682562076749436,22150,790,335,12163,12163,335,790,22150,0.0929745672259206,0.9683704453441295,2487,79,46,1325,1325,46,79,2487,2026-08-28 05:25:29,120.25,550.62
76,0.09571080953092997,0.9677765237020316,22142,799,343,12154,12154,343,799,22142,0.09379201058415236,0.9668522267206477,2490,88,43,1316,1316,43,88,2490,2026-08-28 05:27:29,120.12,550.62
77,0.09762860345874932,0.966446307642696,22131,835,354,12118,12118,354,835,22131,0.09015509165420012,0.9706477732793523,2501,84,32,1320,1320,32,84,2501,2026-08-28 05:29:29,120.0,550.62
78,0.09170662714607286,0.968760077394389,22109,731,376,12222,12222,376,731,22109,0.09141122073553472,0.9711538461538461,2501,82,32,1322,1322,32,82,2501,2026-08-28 05:31:29,120.28,550.62
79,0.08833765833292778,0.9718115124153499,22173,687,312,12266,12266,312,687,22173,0.09453614270653922,0.9709008097165992,2494,76,39,1328,1328,39,76,2494,2026-08-28 05:33:29,119.94,550.62
80,0.08615464353608072,0.9720896485004837,22187,691,298,12262,12262,298,691,22187,0.09472201023201801,0.9709008097165992,2514,96,19,1308,1308,19,96,2514,2026-08-28 05:35:29,120.21,550.62
