epoch,loss,accuracy,tp_0,fp_0,fn_0,tn_0,tp_1,fp_1,fn_1,tn_1,val_loss,val_accuracy,val_tp_0,val_fp_0,val_fn_0,val_tn_0,val_tp_1,val_fp_1,val_fn_1,val_tn_1,timestamp,epoch_time_sec,max_mem_mb
31,0.13719225922190467,0.9540770019993686,14527,837,237,7788,7788,237,837,14527,0.14879491662998734,0.944838056680162,2499,169,34,1235,1235,34,169,2499,2026-08-27 21:56:15,85.7,550.69
32,0.13659427794003567,0.9517685204672208,14495,859,269,7766,7766,269,859,14495,0.12929102740352333,0.958502024291498,2482,113,51,1291,1291,51,113,2482,2026-08-27 21:57:40,85.5,550.69
33,0.12709808389136437,0.9555732400294644,14486,761,278,7864,7864,278,761,14486,0.11196829203651984,0.9648279352226721,2504,110,29,1294,1294,29,110,2504,2026-08-27 21:59:06,85.52,550.69
34,0.11693426636611423,0.95968707250342,14500,679,264,7946,7946,264,679,14500,0.12476810644407142,0.9567307692307693,2505,143,28,1261,1261,28,143,2505,2026-08-27 22:00:31,85.46,550.69
35,0.11872080231414121,0.9587465800273598,14496,697,268,7928,7928,268,697,14496,0.11479053382388493,0.9620445344129555,2502,119,31,1285,1285,31,119,2502,2026-08-27 22:01:57,85.75,550.69
36,0.11988209309989635,0.9592595759233926,14512,701,252,7924,7924,252,701,14512,0.1110287104101252,0.9630566801619433,2493,106,40,1298,1298,40,106,2493,2026-08-27 22:03:23,85.62,550.69
37,0.11504415152868365,0.9598153214774282,14506,682,258,7943,7943,258,682,14506,0.11039948809952267,0.9643218623481782,2453,61,80,1343,1343,80,61,2453,2026-08-27 22:04:48,85.78,550.69
38,0.11191416711584065,0.961472692833842,14507,644,257,7981,7981,257,644,14507,0.1235976167803683,0.9567307692307693,2488,126,45,1278,1278,45,126,2488,2026-08-27 22:06:14,85.62,550.69
39,0.10745925112008263,0.9623803009575923,14516,632,248,7993,7993,248,632,14516,0.12119968615939863,0.9615384615384616,2463,82,70,1322,1322,70,82,2463,2026-08-27 22:07:40,85.54,550.69
40,0.10442780881974255,0.9641757865937073,14511,585,253,8040,8040,253,585,14511,0.12769762736329004,0.9557186234817814,2413,55,120,1349,1349,120,55,2413,2026-08-27 22:09:05,85.56,550.69
41,0.09871515704526868,0.9657575239398085,14515,552,249,8073,8073,249,552,14515,0.10373589848699605,0.965080971659919,2511,116,22,1288,1288,22,116,2511,2026-08-27 22:10:31,85.76,550.69
42,0.12038786293605595,0.9578488372093024,14490,712,274,7913,7913,274,712,14490,0.12541644380952002,0.9554655870445344,2521,164,12,1240,1240,12,164,2521,2026-08-27 22:11:57,85.73,550.69
43,0.10548228341254766,0.9638337893296853,14516,598,248,8027,8027,248,598,14516,0.09771714980812057,0.9696356275303644,2511,98,22,1306,1306,22,98,2511,2026-08-27 22:13:22,85.69,550.69
44,0.10507925476852764,0.9639949226560034,14491,569,273,8056,8056,273,569,14491,0.10781124126927753,0.9638157894736842,2516,126,17,1278,1278,17,126,2516,2026-08-27 22:14:48,85.61,550.69
45,0.10424776971639578,0.9631070451436389,14479,578,285,8047,8047,285,578,14479,0.09613152483439541,0.96584008097166,2474,76,59,1328,1328,59,76,2474,2026-08-27 22:16:14,85.82,550.69
46,0.0944385935917749,0.9681416394822687,14515,496,249,8129,8129,249,496,14515,0.09327408316006001,0.9673582995951417,2490,86,43,1318,1318,43,86,2490,2026-08-27 22:17:39,85.41,550.69
47,0.09560335913170435,0.9663987688098495,14526,548,238,8077,8077,238,548,14526,0.10249382754795344,0.9691295546558705,2469,58,64,1346,1346,64,58,2469,2026-08-27 22:19:05,85.71,550.69
48,0.09426742531652224,0.9680660054719562,14521,504,243,8121,8121,243,504,14521,0.09991993220534312,0.9678643724696356,2516,110,17,1294,1294,17,110,2516,2026-08-27 22:20:31,85.7,550.69
49,0.09178918775597207,0.9689637482900136,14525,487,239,8138,8138,239,487,14525,0.09327461676076357,0.9696356275303644,2495,82,38,1322,1322,38,82,2495,2026-08-27 22:21:56,85.48,550.69
50,0.0907543799080268,0.9703218720404083,14555,485,209,8140,8140,209,485,14555,0.10589016470370008,0.9668522267206477,2466,64,67,1340,1340,67,64,2466,2026-08-27 22:23:22,85.6,550.69
51,0.08812489393871105,0.9705882352941176,14536,460,228,8165,8165,228,460,14536,0.08713723038231788,0.972165991902834,2505,82,28,1322,1322,28,82,2505,2026-08-27 22:24:48,85.73,550.69
52,0.08485672941556259,0.9726731032305588,14543,418,221,8207,8207,221,418,14543,0.08040492541886309,0.9749493927125507,2502,68,31,1336,1336,31,68,2502,2026-08-27 22:26:13,85.44,550.69
53,0.08619284016244552,0.9714859781121751,14550,453,214,8172,8172,214,453,14550,0.11104578148987924,0.96584008097166,2520,122,13,1282,1282,13,122,2520,2026-08-27 22:27:39,85.58,550.69
54,0.08946824683817346,0.9699469904240766,14555,494,209,8131,8131,209,494,14555,0.09338075622750318,0.9693825910931174,2463,51,70,1353,1353,70,51,2463,2026-08-27 22:29:04,85.6,550.69
55,0.07725920070673972,0.9752906976744186,14560,374,204,8251,8251,204,374,14560,0.08019602811346933,0.9752024291497976,2499,64,34,1340,1340,34,64,2499,2026-08-27 22:30:30,85.68,550.69
56,0.07646094445695288,0.9748632010943913,14578,402,186,8223,8223,186,402,14578,0.0818602503984337,0.9762145748987854,2493,54,40,1350,1350,40,54,2493,2026-08-27 22:31:56,85.42,550.69
57,0.08007628056349707,0.9731959644322845,14544,407,220,8218,8218,220,407,14544,0.09523517194112921,0.972419028340081,2518,94,15,1310,1310,15,94,2518,2026-08-27 22:33:22,85.63,550.69
58,0.0778239387805445,0.9735708460486162,14564,418,200,8207,8207,200,418,14564,0.07957188205298676,0.9767206477732794,2505,64,28,1340,1340,28,64,2505,2026-08-27 22:34:47,85.64,550.69
59,0.07491717554313365,0.9758464432284542,14569,370,195,8255,8255,195,370,14569,0.07747967510187465,0.9746963562753036,2501,68,32,1336,1336,32,68,2501,2026-08-27 22:36:13,85.66,550.69
60,0.08470096796753888,0.9714432284541724,14548,452,216,8173,8173,216,452,14548,0.10604617053183983,0.965334008097166,2474,78,59,1326,1326,59,78,2474,2026-08-27 22:37:39,85.4,550.69
61,0.08882440088212328,0.9706737346101231,14567,489,197,8136,8136,197,489,14567,0.08931830017412692,0.9746963562753036,2515,82,18,1322,1322,18,82,2515,2026-08-27 22:39:04,85.47,550.69
62,0.07956469130073897,0.9758036935704515,14592,394,172,8231,8231,172,394,14592,0.09255340377807708,0.9731781376518218,2521,94,12,1310,1310,12,94,2521,2026-08-27 22:40:30,85.59,550.69
63,0.07629166407193402,0.9754189466484268,14577,388,187,8237,8237,187,388,14577,0.08730600932049791,0.9746963562753036,2498,65,35,1339,1339,35,65,2498,2026-08-27 22:41:55,85.46,550.69
64,0.08412615967027094,0.9721699726402189,14573,460,191,8165,8165,191,460,14573,0.07745723541626172,0.9767206477732794,2509,68,24,1336,1336,24,68,2509,2026-08-27 22:43:21,85.45,550.69
65,0.08124038840136993,0.9737089603283173,14581,432,183,8193,8193,183,432,14581,0.08197606947388607,0.9734311740890689,2491,63,42,1341,1341,42,63,2491,2026-08-27 22:44:46,85.52,550.69
66,0.07599547117274566,0.9744357045143639,14575,409,189,8216,8216,189,409,14575,0.07842958719669445,0.9767206477732794,2495,54,38,1350,1350,38,54,2495,2026-08-27 22:46:12,85.48,550.69
67,0.07426044353231069,0.9760174418604651,14589,386,175,8239,8239,175,386,14589,0.08357525412332613,0.9726720647773279,2505,80,28,1324,1324,28,80,2505,2026-08-27 22:47:37,85.63,550.69
68,0.07399099524282289,0.9749487004103967,14571,393,193,8232,8232,193,393,14571,0.08442995393166115,0.9734311740890689,2502,74,31,1330,1330,31,74,2502,2026-08-27 22:49:03,85.49,550.69
69,0.07336192699477316,0.9767014363885089,14593,374,171,8251,8251,171,374,14593,0.08258661412094769,0.9731781376518218,2504,62,29,1342,1342,29,62,2504,2026-08-27 22:50:28,85.55,550.69
70,0.06742843488546944,0.9780168104809007,14588,338,176,8287,8287,176,338,14588,0.07604299514987581,0.9757085020242915,2498,61,35,1343,1343,35,61,2498,2026-08-27 22:51:54,85.72,550.69
71,0.06858913877643849,0.9785298063769335,14607,345,157,8280,8280,157,345,14607,0.08760553074558548,0.9741902834008097,2519,88,14,1316,1316,14,88,2519,2026-08-27 22:53:20,85.65,550.69
72,0.06675601010769797,0.9789244186046512,14598,327,166,8298,8298,166,327,14598,0.07880009983210007,0.9767206477732794,2521,80,12,1324,1324,12,80,2521,2026-08-27 22:54:46,85.58,550.69
73,0.06611195892107032,0.9785396716826266,14595,333,169,8292,8292,169,333,14595,0.07223625221998556,0.9782388663967612,2508,61,25,1343,1343,25,61,2508,2026-08-27 22:56:11,85.72,550.69
74,0.0665513437886537,0.978454172366621,14592,332,172,8293,8293,172,332,14592,0.06969385752680632,0.9779858299595142,2500,54,33,1350,1350,33,54,2500,2026-08-27 22:57:37,85.8,550.69
75,0.0630252535621589,0.9799931600547196,14597,301,167,8324,8324,167,301,14597,0.07244233219317106,0.9757085020242915,2493,56,40,1348,1348,40,56,2493,2026-08-27 22:59:03,85.53,550.69
76,0.06648198510391164,0.9782733084289171,14590,334,174,8291,8291,174,334,14590,0.08939756841685337,0.9744433198380567,2510,78,23,1326,1326,23,78,2510,2026-08-27 23:00:28,85.28,550.69
77,0.06563980465661862,0.978947437651268,14595,323,169,8302,8302,169,323,14595,0.07740996552863147,0.9741902834008097,2492,61,41,1343,1343,41,61,2492,2026-08-27 23:01:54,85.36,550.69
78,0.06021879184470358,0.9814367831211196,14606,276,158,8349,8349,158,276,14606,0.0700877549019284,0.9769736842105263,2501,59,32,1345,1345,32,59,2501,2026-08-27 23:03:19,85.61,550.69
79,0.058005255712855544,0.9815222824371251,14616,284,148,8341,8341,148,284,14616,0.07182087964912698,0.9769736842105263,2512,70,21,1334,1334,21,70,2512,2026-08-27 23:04:45,85.44,550.69
80,0.056021446381845585,0.9814466484268126,14609,279,155,8346,8346,155,279,14609,0.07113848228189396,0.9774797570850202,2503,59,30,1345,1345,30,59,2503,2026-08-27 23:06:10,85.4,550.69
81,0.059654082420176,0.9801641586867305,14603,303,161,8322,8322,161,303,14603,0.0843474020877936,0.9719129554655871,2471,49,62,1355,1355,62,49,2471,2026-08-27 23:07:36,85.81,550.69
82,0.058494056997344245,0.9808481532147743,14599,283,165,8342,8342,165,283,14599,0.07453444031042183,0.9772267206477733,2516,73,17,1331,1331,17,73,2516,2026-08-27 23:09:02,85.54,550.69
83,0.055707000785143526,0.981703146374829,14603,267,161,8358,8358,161,267,14603,0.06966121487737484,0.979251012145749,2508,57,25,1347,1347,25,57,2508,2026-08-27 23:10:27,85.57,550.69
84,0.053340961132325976,0.9823871409028728,14617,265,147,8360,8360,147,265,14617,0.07666539294031711,0.9767206477732794,2515,74,18,1330,1330,18,74,2515,2026-08-27 23:11:53,85.36,550.69
85,0.0506504982497359,0.983968878248974,14636,247,128,8378,8378,128,247,14636,0.06867919768696237,0.9805161943319838,2499,43,34,1361,1361,34,43,2499,2026-08-27 23:13:18,85.49,550.69
86,0.051496656430767666,0.9841398768809849,14631,238,133,8387,8387,133,238,14631,0.06343904460204373,0.9810222672064778,2513,55,20,1349,1349,20,55,2513,2026-08-27 23:14:44,85.41,550.69
87,0.05190517776538223,0.9835742660212564,14623,243,141,8382,8382,141,243,14623,0.06500436873802055,0.9815283400809717,2512,52,21,1352,1352,21,52,2512,2026-08-27 23:16:09,85.5,550.69
88,0.05399354120291879,0.9829001367989056,14625,261,139,8364,8364,139,261,14625,0.06621903056582058,0.978997975708502,2493,43,40,1361,1361,40,43,2493,2026-08-27 23:17:35,85.25,550.69
89,0.053192417549794965,0.9838833789329685,14636,249,128,8376,8376,128,249,14636,0.06873622276492206,0.9784919028340081,2498,50,35,1354,1354,35,50,2498,2026-08-27 23:19:00,85.67,550.69
90,0.05211491605813014,0.9838833789329685,14638,251,126,8374,8374,126,251,14638,0.06719049777664048,0.979251012145749,2504,53,29,1351,1351,29,53,2504,2026-08-27 23:20:26,85.36,550.69
91,0.05190836775338624,0.9834986320109439,14620,242,144,8383,8383,144,242,14620,0.06906716915051102,0.979757085020243,2517,64,16,1340,1340,16,64,2517,2026-08-27 23:21:51,84.99,550.69
92,0.049983318369620146,0.984781121751026,14643,235,121,8390,8390,121,235,14643,0.06849407543039877,0.979251012145749,2495,44,38,1360,1360,38,44,2495,2026-08-27 23:23:16,85.48,550.69
93,0.04914257398891077,0.984942255077344,14655,243,109,8382,8382,109,243,14655,0.06499788775424536,0.9805161943319838,2513,57,20,1347,1347,20,57,2513,2026-08-27 23:24:42,85.64,550.69
94,0.0474397316971595,0.9849521203830369,14643,231,121,8394,8394,121,231,14643,0.061782418176633595,0.9810222672064778,2511,53,22,1351,1351,22,53,2511,2026-08-27 23:26:07,85.53,550.69
95,0.044753593962683205,0.9860208618331053,14642,205,122,8420,8420,122,205,14642,0.0567332354613659,0.9825404858299596,2502,38,31,1366,1366,31,38,2502,2026-08-27 23:27:35,85.23,550.69
96,0.04601601554788254,0.985593365253078,14644,217,120,8408,8408,120,217,14644,0.0649267471499594,0.9822874493927125,2507,44,26,1360,1360,26,44,2507,2026-08-27 23:29:01,85.46,550.69
97,0.04527343575846341,0.9866193570451436,14663,212,101,8413,8413,101,212,14663,0.06518763569905058,0.9800101214574899,2517,63,16,1341,1341,16,63,2517,2026-08-27 23:30:26,85.34,550.69
98,0.041994663283468396,0.9865766073871409,14653,203,111,8422,8422,111,203,14653,0.06550425557991836,0.9807692307692307,2487,30,46,1374,1374,46,30,2487,2026-08-27 23:31:52,85.5,550.69
99,0.0430750534720429,0.9866621067031464,14650,198,114,8427,8427,114,198,14650,0.06551954485730528,0.979504048582996,2524,72,9,1332,1332,9,72,2524,2026-08-27 23:33:17,85.04,550.69
100,0.042854173529627046,0.9866193570451436,14660,209,104,8416,8416,104,209,14660,0.06430658268055937,0.9805161943319838,2519,63,14,1341,1341,14,63,2519,2026-08-27 23:34:42,85.35,550.69
