epoch,loss,accuracy,tp_0,fp_0,fn_0,tn_0,tp_1,fp_1,fn_1,tn_1,val_loss,val_accuracy,val_tp_0,val_fp_0,val_fn_0,val_tn_0,val_tp_1,val_fp_1,val_fn_1,val_tn_1,timestamp,epoch_time_sec,max_mem_mb
11,0.09050294657776019,0.9695178974524347,22166,728,352,12192,12192,352,728,22166,0.08757870406704683,0.9711538461538461,2444,58,56,1379,1379,56,58,2444,2026-08-27 23:56:53,120.48,550.62
12,0.07735638644007028,0.9748589164785553,22212,585,306,12335,12335,306,585,22212,0.08316113598369484,0.972165991902834,2475,85,25,1352,1352,25,85,2475,2026-08-27 23:58:53,120.32,550.62
13,0.06988212075008239,0.9774830699774266,22237,517,281,12403,12403,281,517,22237,0.07852813079651551,0.9736842105263158,2472,76,28,1361,1361,28,76,2472,2026-08-28 00:00:54,120.39,550.62
14,0.07157443396843818,0.9773984198645598,22237,520,281,12400,12400,281,520,22237,0.16776001042175495,0.9428137651821862,2361,87,139,1350,1350,139,87,2361,2026-08-28 00:02:54,120.41,550.62
15,0.07501789677838751,0.9764672686230248,22250,566,268,12354,12354,268,566,22250,0.08347355955005115,0.9744433198380567,2442,43,58,1394,1394,58,43,2442,2026-08-28 00:04:55,120.39,550.62
16,0.07466308627812125,0.9758424701709126,22236,574,282,12346,12346,282,574,22236,0.09694871654439914,0.9709008097165992,2456,71,44,1366,1366,44,71,2456,2026-08-28 00:06:55,120.31,550.62
17,0.08198824122019373,0.9738148984198646,22234,644,284,12276,12276,284,644,22234,0.11732807337412014,0.9612854251012146,2483,136,17,1301,1301,17,136,2483,2026-08-28 00:08:55,120.43,550.62
18,0.08335090576422466,0.9731618832634634,22237,670,281,12250,12250,281,670,22237,0.10213902895810151,0.9681174089068826,2439,65,61,1372,1372,61,65,2439,2026-08-28 00:10:55,120.01,550.62
19,0.09302675817697888,0.968760077394389,22205,794,313,12126,12126,313,794,22205,0.08618599188189788,0.9741902834008097,2465,67,35,1370,1370,35,67,2465,2026-08-28 00:12:56,120.33,550.62
20,0.06763865766388787,0.9786641405998066,22269,507,249,12413,12413,249,507,22269,0.09244275874051035,0.9686234817813765,2481,105,19,1332,1332,19,105,2481,2026-08-28 00:14:56,120.38,550.62
21,0.06538073464528538,0.980079006772009,22286,474,232,12446,12446,232,474,22286,0.0746236292952634,0.9762145748987854,2475,69,25,1368,1368,25,69,2475,2026-08-28 00:16:57,120.38,550.62
22,0.059714780795823104,0.9818526281844567,22309,434,209,12486,12486,209,434,22309,0.0706168454281702,0.9767206477732794,2474,66,26,1371,1371,26,66,2474,2026-08-28 00:18:57,120.38,550.62
23,0.05541082774294208,0.9835496613995486,22318,383,200,12537,12537,200,383,22318,0.06415808806739343,0.9802631578947368,2468,46,32,1391,1391,32,46,2468,2026-08-28 00:20:58,120.39,550.62
24,0.054694354734893334,0.9835778781038375,22306,370,212,12550,12550,212,370,22306,0.07564375854287837,0.9802631578947368,2461,39,39,1398,1398,39,39,2461,2026-08-28 00:22:58,120.38,550.62
25,0.04942357393289636,0.9859158336020639,22347,328,171,12592,12592,171,328,22347,0.09391383140212159,0.9698886639676113,2490,109,10,1328,1328,10,109,2490,2026-08-28 00:24:58,120.24,550.62
26,0.0454616572232507,0.9860287004192196,22334,311,184,12609,12609,184,311,22334,0.05772586583083952,0.9805161943319838,2466,43,34,1394,1394,34,43,2466,2026-08-28 00:26:59,120.36,550.62
27,0.0485047570057371,0.9852708803611738,22342,346,176,12574,12574,176,346,22342,0.06310646132630134,0.9802631578947368,2443,21,57,1416,1416,57,21,2443,2026-08-28 00:29:00,120.45,550.62
28,0.04717957323480662,0.9856094808126411,22329,321,189,12599,12599,189,321,22329,0.0808022401167404,0.9726720647773279,2463,71,37,1366,1366,37,71,2463,2026-08-28 00:31:00,120.34,550.62
29,0.07597414155834424,0.9753668171557562,22247,602,271,12318,12318,271,602,22247,0.13699166844206578,0.9544534412955465,2437,117,63,1320,1320,63,117,2437,2026-08-28 00:33:00,120.07,550.62
30,0.0863975889537206,0.9715011286681715,22180,672,338,12248,12248,338,672,22180,0.11749023019374105,0.9607793522267206,2485,140,15,1297,1297,15,140,2485,2026-08-28 00:35:00,120.07,550.62
31,0.08496417930537864,0.9705417607223477,22166,692,352,12228,12228,352,692,22166,0.0983349154510079,0.9709008097165992,2479,94,21,1343,1343,21,94,2479,2026-08-28 00:37:00,119.87,550.62
32,0.06484853536196465,0.9792325056433409,22264,482,254,12438,12438,254,482,22264,0.1087404000261791,0.9683704453441295,2477,87,23,1350,1350,23,87,2477,2026-08-28 00:39:00,120.07,550.62
33,0.060173476395501,0.9806151241534988,22275,444,243,12476,12476,243,444,22275,0.0761470359075873,0.9769736842105263,2445,36,55,1401,1401,55,36,2445,2026-08-28 00:41:00,120.08,550.62
34,0.057181371979385984,0.9822516930022573,22292,403,226,12517,12517,226,403,22292,0.07080495979557726,0.9784919028340081,2479,64,21,1373,1373,21,64,2479,2026-08-28 00:43:00,120.2,550.62
35,0.05188694350583306,0.9838600451467269,22318,372,200,12548,12548,200,372,22318,0.058209477646676035,0.9812753036437247,2464,38,36,1399,1399,36,38,2464,2026-08-28 00:45:00,120.07,550.62
36,0.04740969176376848,0.9857223476297968,22327,315,191,12605,12605,191,315,22327,0.07921608729944998,0.9767206477732794,2487,79,13,1358,1358,13,79,2487,2026-08-28 00:47:01,120.1,550.62
37,0.04793048671028381,0.9852426636568848,22323,328,195,12592,12592,195,328,22323,0.07341900736688323,0.9802631578947368,2470,48,30,1389,1389,30,48,2470,2026-08-28 00:49:01,120.08,550.62
38,0.04353315928689694,0.9864277652370204,22349,312,169,12608,12608,169,312,22349,0.05854469337490027,0.9832995951417004,2466,32,34,1405,1405,34,32,2466,2026-08-28 00:51:01,120.05,550.62
39,0.044420239467591126,0.9863713318284424,22351,316,167,12604,12604,167,316,22351,0.060207179512334646,0.9827935222672065,2486,54,14,1383,1383,14,54,2486,2026-08-28 00:53:01,120.17,550.62
40,0.04253637034998645,0.9871613995485328,22351,288,167,12632,12632,167,288,22351,0.06596150279831262,0.9820344129554656,2469,40,31,1397,1397,31,40,2469,2026-08-28 00:55:01,120.16,550.62
41,0.04198190279851056,0.9871049661399548,22350,289,168,12631,12631,168,289,22350,0.07579816794748746,0.978744939271255,2470,54,30,1383,1383,30,54,2470,2026-08-28 00:57:01,120.19,550.62
42,0.05982692557805939,0.9795952918413415,22259,464,259,12456,12456,259,464,22259,0.09150657656711907,0.9726720647773279,2461,69,39,1368,1368,39,69,2461,2026-08-28 00:59:01,120.14,550.62
43,0.06503160556675298,0.9790349887133183,22265,490,253,12430,12430,253,490,22265,0.0891912517878736,0.9764676113360324,2472,65,28,1372,1372,28,65,2472,2026-08-28 01:01:01,119.98,550.62
44,0.0485531021002575,0.9856094808126411,22347,339,171,12581,12581,171,339,22347,0.08422634904348265,0.9693825910931174,2453,74,47,1363,1363,47,74,2453,2026-08-28 01:03:02,120.13,550.62
45,0.07567888768647354,0.9746331828442438,22219,600,299,12320,12320,299,600,22219,0.1011246323264072,0.9660931174089069,2474,108,26,1329,1329,26,108,2474,2026-08-28 01:05:02,120.07,550.62
46,0.06909814277195012,0.9767776523702032,22230,535,288,12385,12385,288,535,22230,0.07109382138398418,0.978997975708502,2467,50,33,1387,1387,33,50,2467,2026-08-28 01:07:02,120.03,550.62
47,0.04754046288604846,0.9854643663334409,22336,333,182,12587,12587,182,333,22336,0.06276001077407391,0.9802631578947368,2482,60,18,1377,1377,18,60,2482,2026-08-28 01:09:02,120.15,550.62
48,0.04554860545473403,0.9863148984198645,22363,330,155,12590,12590,155,330,22363,0.05843996087457751,0.9832995951417004,2477,43,23,1394,1394,23,43,2477,2026-08-28 01:11:02,120.17,550.62
49,0.07725147061051515,0.9740930345049984,22234,634,284,12286,12286,284,634,22234,0.0955306836146744,0.9703947368421053,2465,82,35,1355,1355,35,82,2465,2026-08-28 01:13:02,119.73,550.62
50,0.07058200102828183,0.9764108352144469,22224,542,294,12378,12378,294,542,22224,0.07427228077972635,0.9779858299595142,2471,58,29,1379,1379,29,58,2471,2026-08-28 01:15:02,120.17,550.62
51,0.060231353442918335,0.9803813286036761,22266,443,252,12477,12477,252,443,22266,0.1032312064967024,0.965080971659919,2483,121,17,1316,1316,17,121,2483,2026-08-28 01:17:02,120.35,550.62
52,0.08427700642049607,0.9714164785553048,22180,675,338,12245,12245,338,675,22180,0.08067157713560622,0.9772267206477733,2464,54,36,1383,1383,36,54,2464,2026-08-28 01:19:02,120.16,550.62
53,0.08103491960371409,0.9728273137697517,22182,627,336,12293,12293,336,627,22182,0.10458826238378083,0.9678643724696356,2465,92,35,1345,1345,35,92,2465,2026-08-28 01:21:03,120.15,550.62
54,0.06905505317405211,0.9781320541760722,22267,524,251,12396,12396,251,524,22267,0.0720698069422864,0.9784919028340081,2483,68,17,1369,1369,17,68,2483,2026-08-28 01:23:03,120.12,550.62
55,0.05690907603232232,0.9823081264108352,22296,405,222,12515,12515,222,405,22296,0.06758387019218658,0.979504048582996,2467,48,33,1389,1389,33,48,2467,2026-08-28 01:25:03,120.12,550.62
56,0.05109580229083812,0.9832674943566592,22301,376,217,12544,12544,217,376,22301,0.06487977153457596,0.9782388663967612,2482,68,18,1369,1369,18,68,2482,2026-08-28 01:27:03,120.24,550.62
57,0.06717317686150792,0.9796517252499194,22311,514,207,12406,12406,207,514,22311,0.11940082600943533,0.9572368421052632,2465,134,35,1303,1303,35,134,2465,2026-08-28 01:29:03,120.27,550.62
58,0.07383322708706033,0.9761286681715575,22264,592,254,12328,12328,254,592,22264,0.0723796410298518,0.9779858299595142,2465,52,35,1385,1385,35,52,2465,2026-08-28 01:31:03,120.12,550.62
59,0.05655509056941276,0.9821952595936795,22304,417,214,12503,12503,214,417,22304,0.0637405432901168,0.9820344129554656,2483,54,17,1383,1383,17,54,2483,2026-08-28 01:33:03,119.9,550.62
60,0.05131403153507842,0.9837189616252822,22319,378,199,12542,12542,199,378,22319,0.062061410775375865,0.9817813765182186,2476,48,24,1389,1389,24,48,2476,2026-08-28 01:35:04,120.25,550.62
61,0.046243067226439935,0.9849322799097066,22330,346,188,12574,12574,188,346,22330,0.0582830686704727,0.9825404858299596,2460,29,40,1408,1408,40,29,2460,2026-08-28 01:37:04,119.95,550.62
62,0.043358376590468296,0.9867945823927765,22347,297,171,12623,12623,171,297,22347,0.05345304521848919,0.9832995951417004,2465,31,35,1406,1406,35,31,2465,2026-08-28 01:39:04,119.98,550.62
63,0.04215117110512072,0.9871049661399548,22343,282,175,12638,12638,175,282,22343,0.05983241500053932,0.9812753036437247,2480,54,20,1383,1383,20,54,2480,2026-08-28 01:41:04,120.24,550.62
64,0.0527098279430202,0.9841986455981941,22322,364,196,12556,12556,196,364,22322,0.08163559819130521,0.97165991902834,2489,86,11,1351,1351,11,86,2489,2026-08-28 01:43:04,120.02,550.62
65,0.06301320369279698,0.9804740406320541,22297,471,221,12449,12449,221,471,22297,0.06870998951740424,0.9800101214574899,2477,56,23,1381,1381,23,56,2477,2026-08-28 01:45:04,119.84,550.62
66,0.0548323968862936,0.9836060948081264,22298,361,220,12559,12559,220,361,22298,0.06608871183959533,0.978744939271255,2467,51,33,1386,1386,33,51,2467,2026-08-28 01:47:04,120.25,550.62
67,0.053975041124299086,0.9833763302160594,22280,351,238,12569,12569,238,351,22280,0.15974582652542513,0.9412955465587044,2394,126,106,1311,1311,106,126,2394,2026-08-28 01:49:04,119.99,550.62
68,0.12507740213797464,0.9556997742663657,22087,1139,431,11781,11781,431,1139,22087,0.11272157856116169,0.9620445344129555,2459,109,41,1328,1328,41,109,2459,2026-08-28 01:51:04,119.92,550.62
69,0.08071618655866798,0.97313769751693,22235,669,283,12251,12251,283,669,22235,0.10044118718183807,0.9686234817813765,2438,62,62,1375,1375,62,62,2438,2026-08-28 01:53:04,120.15,550.62
70,0.059331555119148005,0.9819695259593679,22307,428,211,12492,12492,211,428,22307,0.059518782801769185,0.9812753036437247,2477,51,23,1386,1386,23,51,2477,2026-08-28 01:55:04,120.2,550.62
71,0.04702659076125451,0.9860327313769752,22344,321,174,12599,12599,174,321,22344,0.07106999422489291,0.979251012145749,2487,69,13,1368,1368,13,69,2487,2026-08-28 01:57:05,120.38,550.62
72,0.045839113727843696,0.9859198645598194,22328,309,190,12611,12611,190,309,22328,0.07040024006542248,0.9800101214574899,2472,51,28,1386,1386,28,51,2472,2026-08-28 01:59:05,120.26,550.62
73,0.044783507449747934,0.9865688487584651,22333,291,185,12629,12629,185,291,22333,0.0617351913199004,0.9800101214574899,2470,49,30,1388,1388,30,49,2470,2026-08-28 02:01:05,120.28,550.62
74,0.03952294937910462,0.987951467268623,22370,279,148,12641,12641,148,279,22370,0.05375894232981118,0.9825404858299596,2480,49,20,1388,1388,20,49,2480,2026-08-28 02:03:05,120.06,550.62
75,0.03771108821666175,0.9886286681715576,22372,257,146,12663,12663,146,257,22372,0.05803316782559985,0.9822874493927125,2484,54,16,1383,1383,16,54,2484,2026-08-28 02:05:06,120.14,550.62
76,0.034582530750441584,0.9894751693002257,22366,221,152,12699,12699,152,221,22366,0.05773020486172047,0.9812753036437247,2469,43,31,1394,1394,31,43,2469,2026-08-28 02:07:06,120.11,550.62
77,0.03349570123403613,0.9896726862302483,22372,220,146,12700,12700,146,220,22372,0.058828465698516894,0.9827935222672065,2451,19,49,1418,1418,49,19,2451,2026-08-28 02:09:06,120.11,550.62
78,0.03427064300422256,0.9895880361173814,22375,226,143,12694,12694,143,226,22375,0.05466313607345508,0.9812753036437247,2478,52,22,1385,1385,22,52,2478,2026-08-28 02:11:06,120.05,550.62
79,0.03263774619287439,0.9905191873589165,22400,218,118,12702,12702,118,218,22400,0.06246406576942147,0.9807692307692307,2488,64,12,1373,1373,12,64,2488,2026-08-28 02:13:06,120.25,550.62
80,0.03448868257510759,0.9900395033860045,22388,223,130,12697,12697,130,223,22388,0.05463707949240364,0.9815283400809717,2449,22,51,1415,1415,51,22,2449,2026-08-28 02:15:06,120.01,550.62
81,0.03132086438109781,0.9909424379232505,22401,204,117,12716,12716,117,204,22401,0.047977043906564217,0.9858299595141701,2473,29,27,1408,1408,27,29,2473,2026-08-28 02:17:06,120.11,550.62
82,0.036412400270640875,0.9884875846501129,22383,273,135,12647,12647,135,273,22383,0.04676699348106068,0.9868421052631579,2480,32,20,1405,1405,20,32,2480,2026-08-28 02:19:07,120.24,550.62
83,0.03316203417758663,0.9899548532731377,22378,216,140,12704,12704,140,216,22378,0.07737072858074716,0.9714068825910931,2477,90,23,1347,1347,23,90,2477,2026-08-28 02:21:07,120.11,550.62
84,0.03738421604841286,0.9884593679458239,22379,270,139,12650,12650,139,270,22379,0.049694789886504775,0.9870951417004049,2480,31,20,1406,1406,20,31,2480,2026-08-28 02:23:07,120.27,550.62
85,0.035879408003503255,0.9886286681715576,22381,266,137,12654,12654,137,266,22381,0.05899530667849338,0.9830465587044535,2455,22,45,1415,1415,45,22,2455,2026-08-28 02:25:07,120.24,550.62
86,0.03136959164727266,0.9905474040632054,22383,200,135,12720,12720,135,200,22383,0.057171389850814214,0.9838056680161943,2459,23,41,1414,1414,41,23,2459,2026-08-28 02:27:08,120.11,550.62
87,0.030719839479933488,0.9906884875846501,22389,201,129,12719,12719,129,201,22389,0.055156359173131726,0.9827935222672065,2487,55,13,1382,1382,13,55,2487,2026-08-28 02:29:08,120.04,550.62
88,0.02898317344003708,0.9914503386004515,22400,185,118,12735,12735,118,185,22400,0.053730018361424346,0.9850708502024291,2478,37,22,1400,1400,22,37,2478,2026-08-28 02:31:08,120.15,550.62
89,0.029729228461591966,0.9908577878103837,22410,216,108,12704,12704,108,216,22410,0.06788967483121287,0.9805161943319838,2466,43,34,1394,1394,34,43,2466,2026-08-28 02:33:08,119.9,550.62
90,0.03186265835373607,0.9898702031602709,22382,223,136,12697,12697,136,223,22382,0.08299896975428711,0.9736842105263158,2410,14,90,1423,1423,90,14,2410,2026-08-28 02:35:08,119.85,550.62
91,0.02796370998332666,0.9915914221218962,22401,181,117,12739,12739,117,181,22401,0.0682806010251518,0.9835526315789473,2460,25,40,1412,1412,40,25,2460,2026-08-28 02:37:08,120.14,550.62
92,0.0383476440285876,0.9880643340857788,22369,274,149,12646,12646,149,274,22369,0.06004273969805441,0.9810222672064778,2468,43,32,1394,1394,32,43,2468,2026-08-28 02:39:08,119.83,550.62
93,0.03080135818588459,0.9903498871331828,22388,212,130,12708,12708,130,212,22388,0.05206804364957044,0.9825404858299596,2472,41,28,1396,1396,28,41,2472,2026-08-28 02:41:08,120.29,550.62
94,0.031092302101473988,0.9901805869074493,22387,217,131,12703,12703,131,217,22387,0.0557314610269688,0.9845647773279352,2478,39,22,1398,1398,22,39,2478,2026-08-28 02:43:08,119.9,550.62
95,0.030693662075703475,0.9906884875846501,22395,207,123,12713,12713,123,207,22395,0.05497938282523273,0.9840587044534413,2472,35,28,1402,1402,28,35,2472,2026-08-28 02:45:08,120.06,550.62
96,0.026471779455093648,0.9922686230248307,22413,169,105,12751,12751,105,169,22413,0.05584258352336097,0.9855769230769231,2476,33,24,1404,1404,24,33,2476,2026-08-28 02:47:08,120.0,550.62
97,0.026149469942514603,0.9922404063205418,22409,166,109,12754,12754,109,166,22409,0.053215917891743576,0.9850708502024291,2482,41,18,1396,1396,18,41,2482,2026-08-28 02:49:08,120.08,550.62
98,0.028993693718100157,0.9907167042889391,22386,197,132,12723,12723,132,197,22386,0.0638560452982332,0.9820344129554656,2479,50,21,1387,1387,21,50,2479,2026-08-28 02:51:08,120.05,550.62
99,0.030938456709669854,0.9905474040632054,22396,213,122,12707,12707,122,213,22396,0.05793551522258081,0.9845647773279352,2488,49,12,1388,1388,12,49,2488,2026-08-28 02:53:08,119.96,550.62
100,0.026773880555999517,0.9917042889390519,22410,186,108,12734,12734,108,186,22410,0.04874804230554874,0.986336032388664,2471,25,29,1412,1412,29,25,2471,2026-08-28 02:55:08,119.95,550.62
