epoch,loss,accuracy,tp_0,fp_0,fn_0,tn_0,tp_1,fp_1,fn_1,tn_1,val_loss,val_accuracy,val_tp_0,val_fp_0,val_fn_0,val_tn_0,val_tp_1,val_fp_1,val_fn_1,val_tn_1,timestamp,epoch_time_sec,max_mem_mb
16,0.1345088736629674,0.9531266442176155,14583,846,250,7710,7710,250,846,14583,0.14647144719445512,0.9473684210526315,2467,175,33,1262,1262,33,175,2467,2026-08-27 11:46:01,236.66,550.62
15,0.1308070984043158,0.9557869883194781,14575,776,258,7780,7780,258,776,14575,0.18318066186166032,0.9430668016194332,2492,217,8,1220,1220,8,217,2492,2026-08-27 11:46:48,236.95,550.62
16,0.04565151696638709,0.9851560033673576,14703,217,130,8339,8339,130,217,14703,0.07186130455896345,0.9800101214574899,2478,57,22,1380,1380,22,57,2478,2026-08-27 11:47:53,236.99,550.62
17,0.13009257460071638,0.95206776807324,14564,852,269,7704,7704,269,852,14564,0.221365615056247,0.9324392712550608,2496,263,4,1174,1174,4,263,2496,2026-08-27 11:49:57,235.51,550.62
16,0.14607266050976192,0.9504761654214459,14583,908,250,7648,7648,250,908,14583,0.16508323166836128,0.9418016194331984,2481,211,19,1226,1226,19,211,2481,2026-08-27 11:50:44,235.57,550.62
17,0.04076396038573388,0.9867804903714616,14722,198,111,8358,8358,111,198,14722,0.06681672978989765,0.9817813765182186,2468,40,32,1397,1397,32,40,2468,2026-08-27 11:51:47,233.64,550.62
18,0.16915097809396684,0.9406536093865095,14559,1114,274,7442,7442,274,1114,14559,0.21921257849646966,0.930161943319838,2493,269,7,1168,1168,7,269,2493,2026-08-27 11:53:50,233.6,550.62
17,0.13165047207959352,0.9531365095233084,14549,812,284,7744,7744,284,812,14549,0.13455622704692094,0.951163967611336,2486,179,14,1258,1258,14,179,2486,2026-08-27 11:54:38,234.36,550.62
18,0.04016931414890328,0.987217852257182,14721,187,112,8369,8369,112,187,14721,0.06760987890403537,0.9805161943319838,2468,45,32,1392,1392,32,45,2468,2026-08-27 11:55:42,235.17,550.62
19,0.1872497439274893,0.9387298747763864,14709,1309,124,7247,7247,124,1309,14709,0.1848706522445583,0.9354757085020243,2474,229,26,1208,1208,26,229,2474,2026-08-27 11:57:47,236.5,550.62
18,0.11558090034625768,0.9613543091655267,14576,647,257,7909,7909,257,647,14576,0.11649736440042976,0.9665991902834008,2457,89,43,1348,1348,43,89,2457,2026-08-27 11:58:34,235.87,550.62
19,0.03984541481040452,0.9867903556771546,14710,186,123,8370,8370,123,186,14710,0.0913154337423378,0.9746963562753036,2466,66,34,1371,1371,34,66,2466,2026-08-27 11:59:38,236.47,550.62
20,0.17248239989612868,0.9409627222982216,14705,1253,128,7303,7303,128,1253,14705,0.21392750540872665,0.9349696356275303,2494,251,6,1186,1186,6,251,2494,2026-08-27 12:01:42,235.28,550.62
19,0.14949536993182308,0.9513936388508892,14650,954,183,7602,7602,183,954,14650,0.17221519303072605,0.9395242914979757,2484,223,16,1214,1214,16,223,2484,2026-08-27 12:02:31,236.5,550.62
20,0.0410317538894106,0.9866193570451436,14713,193,120,8363,8363,120,193,14713,0.07497931249144672,0.9774797570850202,2479,68,21,1369,1369,21,68,2479,2026-08-27 12:03:34,235.96,550.62
21,0.03982294689888286,0.9865667420814479,14715,196,118,8360,8360,118,196,14715,0.07487094023892739,0.9774797570850202,2486,75,14,1362,1362,14,75,2486,2026-08-27 12:08:05,85.02,550.69
22,0.04492168566107945,0.9856788645690835,14710,212,123,8344,8344,123,212,14710,0.06839652861532593,0.9820344129554656,2459,30,41,1407,1407,41,30,2459,2026-08-27 12:09:30,84.98,550.69
23,0.049894235912794356,0.9836268809849521,14698,248,135,8308,8308,135,248,14698,0.10067102010786036,0.9655870445344129,2488,124,12,1313,1313,12,124,2488,2026-08-27 12:10:55,85.59,550.69
24,0.05065630186933141,0.9837123803009576,14692,240,141,8316,8316,141,240,14692,0.07149342179516621,0.9777327935222672,2447,35,53,1402,1402,53,35,2447,2026-08-27 12:12:21,85.26,550.69
25,0.04496458256904644,0.9851231190150479,14709,224,124,8332,8332,124,224,14709,0.06428085593978011,0.9812753036437247,2480,54,20,1383,1383,20,54,2480,2026-08-27 12:13:46,85.63,550.69
26,0.03919161590155107,0.987046853625171,14722,192,111,8364,8364,111,192,14722,0.05965178783111998,0.9812753036437247,2486,60,14,1377,1377,14,60,2486,2026-08-27 12:15:12,85.63,550.69
27,0.03631930215476011,0.988500341997264,14738,174,95,8382,8382,95,174,14738,0.051715850410134594,0.9843117408906883,2472,34,28,1403,1403,28,34,2472,2026-08-27 12:16:37,85.31,550.69
28,0.034965593442659836,0.988500341997264,14734,170,99,8386,8386,99,170,14734,0.06046596757298418,0.9830465587044535,2474,41,26,1396,1396,26,41,2474,2026-08-27 12:18:03,85.32,550.69
29,0.038301546118372595,0.9869613543091655,14717,189,116,8367,8367,116,189,14717,0.05396126433637258,0.9830465587044535,2474,41,26,1396,1396,26,41,2474,2026-08-27 12:19:29,85.7,550.69
30,0.03918425810234323,0.9871323529411765,14711,179,122,8377,8377,122,179,14711,0.0707336819510594,0.979251012145749,2453,35,47,1402,1402,47,35,2453,2026-08-27 12:20:54,85.33,550.69
31,0.04190535654869303,0.9860964958434179,14710,202,123,8354,8354,123,202,14710,0.05761568042259241,0.9820344129554656,2480,51,20,1386,1386,20,51,2480,2026-08-27 12:22:20,85.39,550.69
32,0.09482757458665167,0.967467510259918,14636,564,197,7992,7992,197,564,14636,0.11619518860526051,0.9625506072874493,2440,88,60,1349,1349,60,88,2440,2026-08-27 12:23:45,85.49,550.69
33,0.07971324159323573,0.9729822161422709,14637,436,196,8120,8120,196,436,14637,0.0930057503634155,0.9683704453441295,2465,90,35,1347,1347,35,90,2465,2026-08-27 12:25:11,85.87,550.69
34,0.10417254031443123,0.9631497948016415,14576,605,257,7951,7951,257,605,14576,0.139617550076996,0.9488866396761133,2453,155,47,1282,1282,47,155,2453,2026-08-27 12:26:37,85.67,550.69
35,0.11492403757582621,0.9583947174576449,14591,731,242,7825,7825,242,731,14591,0.12386986065131843,0.9595141700404858,2474,134,26,1303,1303,26,134,2474,2026-08-27 12:28:03,85.88,550.69
36,0.1049462496111916,0.9638239240239924,14604,617,229,7939,7939,229,617,14604,0.15013909317187302,0.9496457489878543,2478,177,22,1260,1260,22,177,2478,2026-08-27 12:29:28,85.14,550.69
37,0.1147133156363553,0.9587367147216669,14584,716,249,7840,7840,249,716,14584,0.12348596486621179,0.9557186234817814,2470,145,30,1292,1292,30,145,2470,2026-08-27 12:30:53,85.33,550.69
38,0.09828395359340747,0.9668690150478796,14603,545,230,8011,8011,230,545,14603,0.11901826685980747,0.9620445344129555,2413,63,87,1374,1374,87,63,2413,2026-08-27 12:32:18,85.25,550.69
39,0.09029809591964284,0.9696806271703673,14607,483,226,8073,8073,226,483,14607,0.11562479556602263,0.958755060728745,2477,140,23,1297,1297,23,140,2477,2026-08-27 12:33:44,85.35,550.69
40,0.12303737487781553,0.9566518467852257,14561,742,272,7814,7814,272,742,14561,0.17895923462012492,0.9390182186234818,2436,177,64,1260,1260,64,177,2436,2026-08-27 12:35:09,85.46,550.69
41,0.14457934443608295,0.9494172892770704,14642,992,191,7564,7564,191,992,14642,0.15773604648858913,0.9461032388663968,2455,168,45,1269,1269,45,168,2455,2026-08-27 12:36:35,85.72,550.69
42,0.1285856185610267,0.954333499947385,14590,825,243,7731,7731,243,825,14590,0.1416472203403651,0.9483805668016194,2433,137,67,1300,1300,67,137,2433,2026-08-27 12:38:00,85.44,550.69
43,0.11550411911188878,0.9599337051457434,14596,700,237,7856,7856,237,700,14596,0.14893357735787055,0.9491396761133604,2481,182,19,1255,1255,19,182,2481,2026-08-27 12:39:26,85.67,550.69
44,0.10733854735035082,0.9629360465116279,14569,603,264,7953,7953,264,603,14569,0.12115532340414008,0.9567307692307693,2431,102,69,1335,1335,69,102,2431,2026-08-27 12:40:52,85.64,550.69
45,0.1020781548723079,0.9651590287277702,14580,562,253,7994,7994,253,562,14580,0.1061158493832357,0.9645748987854251,2468,108,32,1329,1329,32,108,2468,2026-08-27 12:42:17,85.53,550.69
46,0.08678721028235811,0.9709729822161423,14607,453,226,8103,8103,226,453,14607,0.09761240907005875,0.9709008097165992,2470,85,30,1352,1352,30,85,2470,2026-08-27 12:43:43,85.66,550.69
47,0.0819614238534747,0.9728967168262654,14642,443,191,8113,8113,191,443,14642,0.09744151669619454,0.9698886639676113,2455,74,45,1363,1363,45,74,2455,2026-08-27 12:45:08,85.43,550.69
48,0.07678486167705807,0.9753761969904241,14645,388,188,8168,8168,188,388,14645,0.17587683773656124,0.9349696356275303,2271,28,229,1409,1409,229,28,2271,2026-08-27 12:46:34,85.32,550.69
49,0.0777394057485777,0.9734524623803009,14625,413,208,8143,8143,208,413,14625,0.08732111445111543,0.9703947368421053,2467,84,33,1353,1353,33,84,2467,2026-08-27 12:47:59,85.62,550.69
50,0.0814806972940869,0.9736662106703147,14633,416,200,8140,8140,200,416,14633,0.11204220305846416,0.9640688259109311,2400,42,100,1395,1395,100,42,2400,2026-08-27 12:49:25,85.53,550.69
51,0.07779036783930182,0.9749388351047038,14646,399,187,8157,8157,187,399,14646,0.08414923212102611,0.9762145748987854,2475,69,25,1368,1368,25,69,2475,2026-08-27 12:50:50,85.7,550.69
52,0.0707872090390205,0.9761029411764706,14653,379,180,8177,8177,180,379,14653,0.08141974953138967,0.9749493927125507,2479,78,21,1359,1359,21,78,2479,2026-08-27 12:52:16,85.32,550.69
53,0.06442798556954722,0.9791809165526676,14670,324,163,8232,8232,163,324,14670,0.08068658678530483,0.9741902834008097,2453,55,47,1382,1382,47,55,2453,2026-08-27 12:53:41,85.52,550.69
54,0.06071182280957569,0.980249658002736,14676,305,157,8251,8251,157,305,14676,0.07236604301892048,0.9782388663967612,2466,52,34,1385,1385,34,52,2466,2026-08-27 12:55:07,85.34,550.69
55,0.05685443782917111,0.9811474008207934,14672,280,161,8276,8276,161,280,14672,0.07643195749824004,0.9762145748987854,2451,45,49,1392,1392,49,45,2451,2026-08-27 12:56:32,85.57,550.69
56,0.05306427730205375,0.9830612701252236,14694,257,139,8299,8299,139,257,14694,0.06923958949733154,0.9810222672064778,2458,33,42,1404,1404,42,33,2458,2026-08-27 12:57:58,85.46,550.69
57,0.04886091151935648,0.9838833789329685,14696,240,137,8316,8316,137,240,14696,0.07019553590723045,0.979251012145749,2451,33,49,1404,1404,49,33,2451,2026-08-27 12:59:24,85.93,550.69
58,0.04769636392376001,0.9849948700410397,14699,217,134,8339,8339,134,217,14699,0.09406070467946714,0.9698886639676113,2403,22,97,1415,1415,97,22,2403,2026-08-27 13:00:49,85.87,550.69
59,0.045311725993062865,0.9853368673050615,14710,220,123,8336,8336,123,220,14710,0.06324681218266713,0.978744939271255,2479,63,21,1374,1374,21,63,2479,2026-08-27 13:02:15,85.51,550.69
60,0.0397477722783895,0.9879018467852257,14723,173,110,8383,8383,110,173,14723,0.06650983198979013,0.9782388663967612,2487,73,13,1364,1364,13,73,2487,2026-08-27 13:03:41,85.67,550.69
61,0.03985904274125966,0.9858399978954014,14704,202,129,8354,8354,129,202,14704,0.059860966940361415,0.9812753036437247,2470,44,30,1393,1393,30,44,2470,2026-08-27 13:05:06,85.51,550.69
62,0.03925115689747352,0.9870896032831737,14720,189,113,8367,8367,113,189,14720,0.05025126396721749,0.9830465587044535,2466,33,34,1404,1404,34,33,2466,2026-08-27 13:06:32,85.58,550.69
63,0.03549020194263835,0.9882438440492476,14725,167,108,8389,8389,108,167,14725,0.061882535503519256,0.9800101214574899,2444,23,56,1414,1414,56,23,2444,2026-08-27 13:07:58,85.74,550.69
64,0.032127611459807456,0.9889278385772914,14727,153,106,8403,8403,106,153,14727,0.052059587505848715,0.9822874493927125,2457,27,43,1410,1410,43,27,2457,2026-08-27 13:09:24,85.74,550.69
65,0.029259930893279894,0.9900820793433652,14743,142,90,8414,8414,90,142,14743,0.05286679770412189,0.9830465587044535,2462,29,38,1408,1408,38,29,2462,2026-08-27 13:10:50,85.87,550.69
66,0.026317047447482218,0.9904569609596969,14738,128,95,8428,8428,95,128,14738,0.058851521461913026,0.9830465587044535,2453,20,47,1417,1417,47,20,2453,2026-08-27 13:12:15,85.67,550.69
67,0.025831809614094606,0.9912363201094391,14753,125,80,8431,8431,80,125,14753,0.0620039837082084,0.9800101214574899,2450,29,50,1408,1408,50,29,2450,2026-08-27 13:13:41,85.32,550.69
68,0.02401427268692508,0.991749316005472,14750,110,83,8446,8446,83,110,14750,0.05466458796133462,0.9835526315789473,2470,35,30,1402,1402,30,35,2470,2026-08-27 13:15:06,85.64,550.69
69,0.022297785251916197,0.9925615595075239,14762,103,71,8453,8453,71,103,14762,0.053435179112811926,0.9848178137651822,2480,40,20,1397,1397,20,40,2480,2026-08-27 13:16:32,85.71,550.69
70,0.022208250598554895,0.9925188098495212,14764,106,69,8450,8450,69,106,14764,0.051485886335167784,0.9858299595141701,2484,40,16,1397,1397,16,40,2484,2026-08-27 13:17:58,85.78,550.69
71,0.022458441222187018,0.992722692833842,14768,105,65,8451,8451,65,105,14768,0.05506821152438228,0.9832995951417004,2484,50,16,1387,1387,16,50,2484,2026-08-27 13:19:23,85.78,550.69
72,0.022819878105940414,0.9923379459118173,14763,109,70,8447,8447,70,109,14763,0.06824900338754952,0.9835526315789473,2490,55,10,1382,1382,10,55,2490,2026-08-27 13:20:49,85.24,550.69
73,0.024545267249195403,0.9915355677154583,14750,115,83,8441,8441,83,115,14750,0.047948310308879076,0.986336032388664,2476,30,24,1407,1407,24,30,2476,2026-08-27 13:22:14,85.66,550.69
74,0.021225653773792406,0.9927325581395349,14763,100,70,8456,8456,70,100,14763,0.04900462908330779,0.9848178137651822,2463,23,37,1414,1414,37,23,2463,2026-08-27 13:23:40,85.82,550.69
75,0.018352147088702617,0.9935875512995896,14766,83,67,8473,8473,67,83,14766,0.04151900605741407,0.9886133603238867,2473,18,27,1419,1419,27,18,2473,2026-08-27 13:25:06,85.73,550.69
76,0.016947912084015238,0.9940150478796169,14773,80,60,8476,8476,60,80,14773,0.04859856832005425,0.9865890688259109,2474,27,26,1410,1410,26,27,2474,2026-08-27 13:26:32,85.82,550.69
77,0.015765837024793977,0.9943142954856361,14768,68,65,8488,8488,65,68,14768,0.050215662917223756,0.986336032388664,2474,28,26,1409,1409,26,28,2474,2026-08-27 13:27:58,85.8,550.69
78,0.017435776328860557,0.9935875512995896,14776,93,57,8463,8463,57,93,14776,0.05401027325054382,0.9843117408906883,2466,28,34,1409,1409,34,28,2466,2026-08-27 13:29:24,85.65,550.69
79,0.01783444263834558,0.9934165526675787,14766,87,67,8469,8469,67,87,14766,0.04983351898257851,0.9858299595141701,2476,32,24,1405,1405,24,32,2476,2026-08-27 13:30:50,85.98,550.69
80,0.014567585729932962,0.9946135430916553,14776,69,57,8487,8487,57,69,14776,0.04753466709163749,0.9870951417004049,2473,24,27,1413,1413,27,24,2473,2026-08-27 13:32:15,85.61,550.69
81,0.014124403437056158,0.9951692886456909,14784,64,49,8492,8492,49,64,14784,0.05071540834389659,0.9858299595141701,2471,27,29,1410,1410,29,27,2471,2026-08-27 13:33:41,85.88,550.69
82,0.015015313969568787,0.9944852941176471,14773,69,60,8487,8487,60,69,14773,0.05922652993702927,0.9865890688259109,2493,46,7,1391,1391,7,46,2493,2026-08-27 13:35:07,86.02,550.69
83,0.014374462250510447,0.9946990424076607,14780,71,53,8485,8485,53,71,14780,0.04799908867523929,0.9865890688259109,2478,31,22,1406,1406,22,31,2478,2026-08-27 13:36:33,85.68,550.69
84,0.011629488298038618,0.9952547879616963,14780,58,53,8498,8498,53,58,14780,0.05992779517209912,0.9876012145748988,2486,35,14,1402,1402,14,35,2486,2026-08-27 13:37:58,85.53,550.69
85,0.012167021957150538,0.9955112859097127,14785,57,48,8499,8499,48,57,14785,0.05432722508288956,0.9850708502024291,2460,19,40,1418,1418,40,19,2460,2026-08-27 13:39:24,85.7,550.69
86,0.012717455474691842,0.9955967852257182,14787,57,46,8499,8499,46,57,14787,0.04283828010344216,0.9888663967611336,2475,19,25,1418,1418,25,19,2475,2026-08-27 13:40:50,85.94,550.69
87,0.010936867415159932,0.9958960328317373,14792,55,41,8501,8501,41,55,14792,0.05635071228745639,0.9870951417004049,2476,27,24,1410,1410,24,27,2476,2026-08-27 13:42:16,85.97,550.69
88,0.009561899276015617,0.9967082763337893,14798,42,35,8514,8514,35,42,14798,0.05343139547267681,0.986336032388664,2474,28,26,1409,1409,26,28,2474,2026-08-27 13:43:42,86.04,550.69
89,0.008953561605807764,0.9967082763337893,14798,42,35,8514,8514,35,42,14798,0.05996956441418727,0.986082995951417,2471,26,29,1411,1411,29,26,2471,2026-08-27 13:45:08,85.83,550.69
90,0.008271696774820703,0.9967839103441019,14797,39,36,8517,8517,36,39,14797,0.06470987606300478,0.9855769230769231,2488,45,12,1392,1392,12,45,2488,2026-08-27 13:46:33,85.64,550.69
91,0.007007401774492489,0.9976060191518468,14808,31,25,8525,8525,25,31,14808,0.058247455821044014,0.9888663967611336,2485,29,15,1408,1408,15,29,2485,2026-08-27 13:47:59,85.69,550.69
92,0.009994789687427454,0.9964517783857729,14794,44,39,8512,8512,39,44,14794,0.05585811155080282,0.9855769230769231,2463,20,37,1417,1417,37,20,2463,2026-08-27 13:49:25,85.64,550.69
93,0.007276188272309092,0.9976487688098495,14808,30,25,8526,8526,25,30,14808,0.06048857707313384,0.9876012145748988,2467,16,33,1421,1421,33,16,2467,2026-08-27 13:50:51,85.85,550.69
94,0.006802755062029228,0.9976915184678523,14804,25,29,8531,8531,29,25,14804,0.06415644994382523,0.9865890688259109,2470,23,30,1414,1414,30,23,2470,2026-08-27 13:52:17,85.88,550.69
95,0.007796632164924118,0.9971357729138167,14804,38,29,8518,8518,29,38,14804,0.0587681247729887,0.9878542510121457,2472,20,28,1417,1417,28,20,2472,2026-08-27 13:53:43,86.11,550.69
96,0.008018374121113682,0.9973495212038304,14806,35,27,8521,8521,27,35,14806,0.06586869351415842,0.9881072874493927,2482,29,18,1408,1408,18,29,2482,2026-08-27 13:55:08,85.78,550.69
97,0.006358544565636006,0.9975205198358413,14803,28,30,8528,8528,30,28,14803,0.06546612201494717,0.9881072874493927,2479,26,21,1411,1411,21,26,2479,2026-08-27 13:56:34,85.5,550.69
98,0.00558126539444865,0.997905266757866,14809,25,24,8531,8531,24,25,14809,0.06350813804416201,0.9893724696356275,2473,15,27,1422,1422,27,15,2473,2026-08-27 13:58:00,85.92,550.69
99,0.004396518383932138,0.9982900136798906,14813,20,20,8536,8536,20,20,14813,0.06950597217321952,0.9881072874493927,2481,28,19,1409,1409,19,28,2481,2026-08-27 13:59:26,85.86,550.69
